fecha_hora_med,id_parametro,valor
2019-04-17 14:02:49.807 ,pm25_a,21.33333396911621
2019-04-17 13:02:50.806 ,pm25_a,19.666667938232425
2019-04-17 12:02:49.807 ,pm25_a,19.583332061767575
2019-04-17 11:03:01.120 ,pm25_a,18.33333396911621
2019-04-17 10:02:50.806 ,pm25_a,22.250001907348636
2019-04-17 09:02:50.806 ,pm25_a,15.666666984558104
2019-04-17 08:02:50.806 ,pm25_a,28.166667938232425
2019-04-17 07:02:50.805 ,pm25_a,20.58333396911621
2019-04-17 06:02:50.818 ,pm25_a,21.16666603088379
2019-04-17 05:02:49.807 ,pm25_a,23.833332061767575
2019-04-17 04:04:42.117 ,pm25_a,22.0
2019-04-17 03:02:50.814 ,pm25_a,20.499998092651367
2019-04-17 02:02:50.814 ,pm25_a,21.83333396911621
2019-04-17 01:02:50.814 ,pm25_a,24.250001907348636
2019-04-17 00:02:50.815 ,pm25_a,24.666667938232425
2019-04-16 23:02:49.816 ,pm25_a,25.75
2019-04-16 22:02:50.824 ,pm25_a,22.0
2019-04-16 21:02:50.814 ,pm25_a,19.833332061767575
2019-04-16 20:02:50.814 ,pm25_a,18.25
2019-04-16 19:02:50.813 ,pm25_a,16.08333396911621
2019-04-16 18:03:10.786 ,pm25_a,18.58333396911621
2019-04-16 17:02:50.815 ,pm25_a,19.75
2019-04-16 16:02:49.815 ,pm25_a,24.0
2019-04-16 15:04:45.129 ,pm25_a,23.749998092651367
2019-04-16 13:02:50.651 ,pm25_a,26.000001907348636
2019-04-16 12:02:50.652 ,pm25_a,27.66666603088379
2019-04-16 11:02:50.651 ,pm25_a,22.83333396911621
2019-04-16 10:02:50.647 ,pm25_a,21.333330154418945
2019-04-16 09:02:50.648 ,pm25_a,21.666667938232425
2019-04-16 08:02:50.658 ,pm25_a,20.16666603088379
2019-04-16 07:03:00.993 ,pm25_a,21.416667938232425
2019-04-16 06:02:50.674 ,pm25_a,26.08333396911621
2019-04-16 05:02:50.661 ,pm25_a,25.08333396911621
